shot_id,match_id,player,team,period,minute,second,time_window,score_diff,score_state,location,shot_angle,d_0,n_def,d_m,p_score,shooter_rank,n_shooting_options,shooter_rank_pct,shooter_is_best_option,shooter_rank_valid,n_valid_shooting_options,shooter_rank_valid_pct,shooter_is_best_valid_option,best_teammate_p_score,best_valid_teammate_p_score,best_option_p_score,n_better_invalid_position,n_better_teammates,n_better_options,best_pass_interception_prob,best_pass_retention_prob,best_pass_risk,shooter_value,best_teammate_value,best_teammate_pass_success_prob,decision_value,good_decision,shot_outcome,shot_xg
0b766590-dff1-4670-baae-b960fab33f6d,3895292,Florian Wirtz,Bayer Leverkusen,1,48,28,23-45+,0,0,"[101.5, 44.6]",23.07447080448478,19.063315556324405,5,13.994615072570852,0.010528728957059603,10,10,1.0,False,10,10,1.0,False,0.43763244739787016,0.43763244739787016,0.43763244739787016,0,9,1,0.0,0.982547490913071,-0.982547490913071,0.010528728957059603,0.01034497651849591,0.982547490913071,0.00018375243856369287,False,Blocked,0.058214318
3b2ebed6-0c37-4fb7-aef4-62a03d6244b9,3895292,Robert Andrich,Bayer Leverkusen,1,48,30,23-45+,0,0,"[107.4, 42.0]",34.48266749325331,12.757742747053644,3,9.02469229872179,0.05698642140101806,8,10,0.8,False,7,9,0.7777777777777778,False,0.37914111715510157,0.37914111715510157,0.37914111715510157,1,6,1,0.0,0.982547490913071,-0.982547490913071,0.05698642140101806,0.05599187169455601,0.982547490913071,0.0009945497064620529,False,Blocked,0.07385045
4727fe03-748c-4003-932c-08089fce4903,3895292,Piero Martín Hincapié Reyna,Bayer Leverkusen,1,48,31,23-45+,0,0,"[110.4, 39.3]",45.05600758676798,9.625487000666507,2,5.399182264544511,0.1294935439118406,6,10,0.6,False,5,9,0.5555555555555556,False,0.3337939788498712,0.3064500213498787,0.3064500213498787,1,4,1,0.0,0.982547490913071,-0.982547490913071,0.1294935439118406,0.12723356863721377,0.982547490913071,0.0022599752746268187,False,Blocked,0.11288635
020286f7-259d-4f4e-91a6-e1a361609c4a,3895292,Jonathan Tah,Bayer Leverkusen,2,59,33,45-68,1,+1,"[113.8, 33.8]",39.170306065951394,8.768124086713193,1,4.161241857437747,0.24719566808454804,2,9,0.2222222222222222,False,2,8,0.25,False,0.24719568994580934,0.24719568994580934,0.24719568994580934,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.24719566808454804,0.24288150492078042,0.982547490913071,0.00431416316376762,False,Wayward,0.066974714
5332b262-7816-452d-a1fd-7b48af8459ff,3895292,Alejandro Grimaldo García,Bayer Leverkusen,2,90,19,68-90+,1,+1,"[86.9, 41.1]",13.766255676841324,33.118272901828675,1,27.766106635691983,0.03824020289392518,5,6,0.8333333333333334,False,5,6,0.8333333333333334,False,0.13984491343972488,0.13984491343972488,0.13984491343972488,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.03824020289392518,0.037572820108687496,0.982547490913071,0.0006673827852376815,False,Saved,0.028277397
158520be-290c-420c-a39c-1cb03429d959,3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,1,20,18,0-23,1,+1,"[107.3, 40.4]",34.935139797079074,12.706297651164956,2,3.446985280076491,0.09704822650904113,5,8,0.625,False,5,8,0.625,False,0.4178970562338524,0.4178970562338524,0.4178970562338524,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.09704822650904113,0.09535450465178602,0.982547490913071,0.0016937218572551094,False,Blocked,0.19429411
528a780c-3ccd-45a7-8bf9-a951a832c07f,3895333,Jonas Hofmann,Bayer Leverkusen,1,29,55,23-45+,1,+1,"[94.9, 37.7]",17.964614668434155,25.20515820224106,2,4.036303020467561,0.03631540514719238,4,7,0.5714285714285714,False,4,7,0.5714285714285714,False,0.08683052100050632,0.08683052100050632,0.08683052100050632,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.03631540514719238,0.03568161331044179,0.982547490913071,0.0006337918367505871,False,Saved,0.040702738
0eb21787-dd7e-4ef7-a943-8a60f85fbb53,3895333,Jonas Hofmann,Bayer Leverkusen,1,41,10,23-45+,0,0,"[101.3, 50.9]",18.294285324623644,21.644860821913365,1,16.749518761944415,0.09484890294362462,3,6,0.5,False,3,6,0.5,False,0.28793863950379,0.28793863950379,0.28793863950379,0,2,1,0.0,0.982547490913071,-0.982547490913071,0.09484890294362462,0.09319356526054218,0.982547490913071,0.0016553376830824446,False,Blocked,0.05227081
29922617-eb58-413f-8c29-e13c78f199f6,3895340,Robert Andrich,Bayer Leverkusen,1,15,56,0-23,0,0,"[94.9, 35.3]",17.51953301884907,25.53624874565565,2,12.075633631599311,0.0377781473694026,9,10,0.9,False,8,9,0.8888888888888888,False,0.18657981858207803,0.14801372633421211,0.14801372633421211,1,7,1,0.0,0.982547490913071,-0.982547490913071,0.0377781473694026,0.037118827803794496,0.982547490913071,0.0006593195656081005,False,Blocked,0.07194631
f965804b-15bf-4b4b-963c-179b80ec14fc,3895340,Edmond Fayçal Tapsoba,Bayer Leverkusen,1,28,46,23-45+,0,0,"[94.9, 37.5]",17.938593104037164,25.22419473442115,2,3.2617620967914127,0.03541681117731981,9,10,0.9,False,9,10,0.9,False,0.28526883172449846,0.28526883172449846,0.28526883172449846,0,8,1,0.0,0.982547490913071,-0.982547490913071,0.03541681117731981,0.03479870123610865,0.982547490913071,0.0006181099412111632,False,Blocked,0.03004243
06131845-bb90-4cb5-955f-c8454fa8dc7f,3895340,Granit Xhaka,Bayer Leverkusen,1,29,44,23-45+,0,0,"[98.4, 56.0]",13.74279773915705,26.880476186258303,1,23.566965841547326,0.06282444652901789,8,10,0.8,False,8,10,0.8,False,0.398269154486876,0.398269154486876,0.398269154486876,0,7,1,0.0,0.982547490913071,-0.982547490913071,0.06282444652901789,0.0617280083051938,0.982547490913071,0.0010964382238240894,False,Post,0.025478274
f641856a-9f83-4efa-8642-82ba8958b79e,3895340,Victor Okoh Boniface,Bayer Leverkusen,1,35,34,23-45+,0,0,"[110.4, 39.5]",45.14584756704232,9.6130120149722,1,7.739722420259091,0.24153946545361876,2,8,0.25,False,2,8,0.25,False,0.24153949249175868,0.24153949249175868,0.24153949249175868,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.24153946545361876,0.23732402230419405,0.982547490913071,0.004215443149424708,False,Off T,0.06597038
a255cf1e-f73e-434f-a910-58360bd4aa60,3895340,Odilon Kossonou,Bayer Leverkusen,1,39,39,23-45+,0,0,"[93.3, 49.6]",15.147232224326636,28.3734030387615,2,6.06875861749047,0.029135917690179147,7,10,0.7,False,7,10,0.7,False,0.14176309425072003,0.14176309425072003,0.14176309425072003,0,6,1,0.0,0.982547490913071,-0.982547490913071,0.029135917690179147,0.02862742954476797,0.982547490913071,0.0005084881454111775,False,Off T,0.023349753
1e542229-14f8-47d2-8518-8d9df91bb648,3895340,Patrik Schick,Bayer Leverkusen,2,66,20,45-68,2,+2+,"[104.8, 42.1]",28.99138700868035,15.34438007871286,1,8.944756514933681,0.15377429893123618,4,6,0.6666666666666666,False,4,6,0.6666666666666666,False,0.2698971008119519,0.2698971008119519,0.2698971008119519,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.15377429893123618,0.15109058810098622,0.982547490913071,0.002683710830249958,False,Off T,0.13727601
25786fda-271d-4b59-bef6-8f1deac2c6e2,3895340,Amine Adli,Bayer Leverkusen,2,70,9,68-90+,2,+2+,"[110.8, 44.6]",39.33801555967256,10.285912696499036,0,inf,0.4391681034092693,2,6,0.3333333333333333,False,2,6,0.3333333333333333,False,0.4391682232835208,0.4391682232835208,0.4391682232835208,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.4391681034092693,0.4315036358759747,0.982547490913071,0.007664467533294639,False,Blocked,0.17022909
20bba541-c700-43c1-a3f8-7d319a0f1117,3895340,Amine Adli,Bayer Leverkusen,2,75,38,68-90+,2,+2+,"[114.7, 44.2]",54.962658759563,6.762396025078685,1,5.1607653022588185,0.29567347270312294,4,8,0.5,False,4,8,0.5,False,0.5931969847305589,0.5931969847305589,0.5931969847305589,0,3,1,0.4949615281564268,0.9912994563299836,-0.4963379281735568,0.29567347270312294,0.31965102251892047,0.9912994563299836,-0.023977549815797528,False,Goal,0.17732605
a521ce17-5ba0-48bb-9d9d-afd16d56c56d,3895340,Edmond Fayçal Tapsoba,Bayer Leverkusen,2,77,58,68-90+,3,+2+,"[113.0, 44.2]",47.87741141638455,8.163332652783422,2,1.0303625204679214,0.10632237881165814,6,9,0.6666666666666666,False,5,8,0.625,False,0.3548211077636802,0.18069404905044867,0.18069404905044867,1,4,1,0.0,0.0,0.0,0.10632237881165814,0.0,0.0,0.10632237881165814,False,Blocked,0.146875
7bcae1d1-291c-498f-9d59-f8451f440802,3895340,Arthur Augusto de Matos Soares,Bayer Leverkusen,2,84,46,68-90+,3,+2+,"[108.8, 59.5]",10.36887684005396,22.487552112224222,1,16.50960960187993,0.08863464394227967,6,7,0.8571428571428571,False,6,7,0.8571428571428571,False,0.3758414679298686,0.3758414679298686,0.3758414679298686,0,5,1,0.0,0.982547490913071,-0.982547490913071,0.08863464394227967,0.08708775739316202,0.982547490913071,0.0015468865491176514,False,Off T,0.010973065
059486c5-891d-40fd-9463-4f835874429d,3895340,Josip Stanišić,Bayer Leverkusen,2,85,50,68-90+,3,+2+,"[103.3, 53.1]",17.091608793317302,21.224985276791127,1,18.291534273849663,0.09828667042693232,4,9,0.4444444444444444,False,4,9,0.4444444444444444,False,0.3227000463158635,0.3227000463158635,0.3227000463158635,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.09828667042693232,0.09657134686603414,0.982547490913071,0.0017153235608981798,False,Goal,0.043656476
331e552a-bf38-4977-b87c-2bbb1b281c62,3895340,Jonathan Tah,Bayer Leverkusen,2,90,44,68-90+,4,+2+,"[91.9, 44.5]",15.810708686394946,28.45803928593816,3,3.4906602566096767,0.015127596137106522,10,10,1.0,False,10,10,1.0,False,0.2083856689890668,0.2083856689890668,0.2083856689890668,0,9,2,0.26677722811967464,0.9916024213716238,-0.7248251932519492,0.015127596137106522,0.047570540694754755,0.9916024213716238,-0.032442944557648234,False,Off T,0.025919521
972eb987-0c5a-4c1e-92eb-be61658b0ba1,3895348,Victor Okoh Boniface,Bayer Leverkusen,1,11,13,0-23,0,0,"[111.9, 43.2]",47.274088768727026,8.709190547921198,0,inf,0.4982091830666363,2,5,0.4,False,2,4,0.5,False,0.4982092284563383,0.4982092284563383,0.4982092284563383,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.4982091830666363,0.48951422736951217,0.982547490913071,0.00869495569712414,False,Goal,0.74691355
2d471cca-8bdc-4204-aa82-59d0fae5bd21,3895348,Victor Okoh Boniface,Bayer Leverkusen,1,15,3,0-23,1,+1,"[106.4, 41.0]",32.625365028311414,13.636715146984622,1,10.393800340495599,0.17738696467911796,2,7,0.2857142857142857,False,2,7,0.2857142857142857,False,0.1773869852729096,0.1773869852729096,0.1773869852729096,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.17738696467911796,0.17429113730053122,0.982547490913071,0.0030958273785867407,False,Wayward,0.060549814
2196b3ef-b7f7-421d-b71e-8f15b9cd1fa9,3895348,Jonas Hofmann,Bayer Leverkusen,1,24,10,23-45+,1,+1,"[101.9, 55.4]",14.781329663854546,23.76489006917557,1,21.222697362007427,0.08045647282076741,4,8,0.5,False,4,8,0.5,False,0.17618498571260507,0.17618498571260507,0.17618498571260507,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.08045647282076741,0.07905230658144158,0.982547490913071,0.0014041662393258353,False,Saved,0.029768612
a29371aa-73b8-4391-a2b6-5d35039cae0c,3895348,Jeremie Frimpong,Bayer Leverkusen,1,46,29,23-45+,2,+2+,"[102.9, 45.2]",24.26659549536357,17.873164241398328,2,2.8229973095710306,0.06256517231462573,4,4,1.0,False,4,4,1.0,False,0.1517043056384514,0.1517043056384514,0.1517043056384514,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.06256517231462573,0.061473255902549595,0.982547490913071,0.0010919164120761354,False,Blocked,0.081525005
4880c409-6ee0-4a5f-93d2-97cb9a00bbcd,3895348,Jonas Hofmann,Bayer Leverkusen,2,47,2,45-68,2,+2+,"[103.4, 44.9]",25.09438364710899,17.3080905937079,2,3.557208650155691,0.067401030837407,4,5,0.8,False,3,4,0.75,False,0.41458307175736,0.12940230974406192,0.12940230974406192,1,2,2,0.36183239861030614,0.9912739172349996,-0.6294415186246934,0.067401030837407,0.128273134479253,0.9912739172349996,-0.060872103641846004,False,Saved,0.07502105
2170a298-e3d5-4f41-a2a4-cf97beb1934b,3895348,Amine Adli,Bayer Leverkusen,2,54,19,45-68,2,+2+,"[114.1, 52.8]",14.489266997096056,14.09432509913121,1,11.080442093737961,0.17141879028129772,4,8,0.5,False,4,8,0.5,False,0.57780440018325,0.57780440018325,0.57780440018325,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.17141879028129772,0.16842710291716997,0.982547490913071,0.0029916873641277486,False,Saved,0.058906764
99ea0fdd-96bd-4078-b8a2-c44466e8eea6,3895348,Patrik Schick,Bayer Leverkusen,2,64,37,45-68,1,+1,"[114.6, 32.6]",32.45809012334006,9.160785992479033,2,1.136719673331705,0.10179924128085664,5,8,0.625,False,4,7,0.5714285714285714,False,0.36237888707775123,0.149700010992068,0.149700010992068,1,3,1,0.0,0.982547490913071,-0.982547490913071,0.10179924128085664,0.10002263832664195,0.982547490913071,0.0017766029542146955,False,Blocked,0.061452772
8d69492c-d4ff-4d14-97d2-4c00ebad6ada,3895348,Patrik Schick,Bayer Leverkusen,2,65,35,45-68,1,+1,"[111.5, 44.3]",42.29657466647134,9.525754563287887,1,6.957583762842219,0.24182242864015277,2,7,0.2857142857142857,False,2,7,0.2857142857142857,False,0.2418224343048705,0.2418224343048705,0.2418224343048705,0,1,1,0.0,0.0,0.0,0.24182242864015277,0.0,0.0,0.24182242864015277,False,Off T,0.16914494
32a9efdb-5333-4be1-86a7-a03c1bf28c40,3895348,Jonas Hofmann,Bayer Leverkusen,2,68,7,68-90+,1,+1,"[106.0, 29.1]",20.547008958548567,17.742885898297377,1,13.747457265070974,0.12892464899246958,5,8,0.625,False,5,8,0.625,False,0.3591521972593948,0.3591521972593948,0.3591521972593948,0,4,1,0.0,0.0,0.0,0.12892464899246958,0.0,0.0,0.12892464899246958,False,Blocked,0.0637409
4ed55466-f1dc-420a-8e59-5e9c6624113d,3895348,Robert Andrich,Bayer Leverkusen,2,71,15,68-90+,1,+1,"[99.8, 33.9]",20.629879946126174,21.1009478460092,1,17.948763195767505,0.09922537651261923,4,9,0.4444444444444444,False,4,9,0.4444444444444444,False,0.14229415686338606,0.14229415686338606,0.14229415686338606,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.09922537651261923,0.0974936705491916,0.982547490913071,0.0017317059634276294,False,Saved,0.05477327
24975a3f-1c57-4475-9149-57d99cd2be53,3895348,Florian Wirtz,Bayer Leverkusen,2,71,20,68-90+,1,+1,"[104.1, 48.6]",22.259575841940503,18.07678068683692,2,2.5160280663342163,0.06049931759574535,6,6,1.0,False,6,6,1.0,False,0.23900956751728555,0.23900956751728555,0.23900956751728555,0,5,1,0.0,0.982547490913071,-0.982547490913071,0.06049931759574535,0.059443452836542565,0.982547490913071,0.0010558647592027876,False,Blocked,0.061963774
f16d5f02-3eb9-4e19-8816-8bbab748f358,3895348,Granit Xhaka,Bayer Leverkusen,2,72,50,68-90+,1,+1,"[104.4, 45.2]",26.131000544938598,16.44384383287557,4,5.62700100059849,0.022672708871502294,6,7,0.8571428571428571,False,6,7,0.8571428571428571,False,0.28546898367777773,0.28546898367777773,0.28546898367777773,0,5,2,0.10873768216881208,0.991329598400133,-0.8825919162313209,0.022672708871502294,0.1451072719758609,0.991329598400133,-0.1224345631043586,False,Saved,0.060702946
4cb3184a-f70b-4c7c-aad7-e105370c2c3c,3895348,Florian Wirtz,Bayer Leverkusen,2,87,31,68-90+,1,+1,"[107.9, 43.0]",34.77436531815835,12.466354719804817,1,9.369030886859695,0.1939796101705663,2,5,0.4,False,2,4,0.5,False,0.19397963186542008,0.19397963186542008,0.19397963186542008,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.1939796101705663,0.1905942005776097,0.982547490913071,0.0033854095929566064,False,Saved,0.107969604
b080ad0f-dba1-4cad-a0a5-3a80d004e136,3895348,Granit Xhaka,Bayer Leverkusen,2,89,21,68-90+,1,+1,"[95.5, 44.1]",18.060659246111463,24.84069242191127,3,13.257433708820884,0.021984290571957752,8,9,0.8888888888888888,False,6,7,0.8571428571428571,False,0.2676949498007739,0.11684654830825338,0.11684654830825338,2,5,1,0.0,0.982547490913071,-0.982547490913071,0.021984290571957752,0.021600609952972975,0.982547490913071,0.00038368061898477746,False,Blocked,0.032017022
dc8782f0-fbfc-41b6-947c-59fd533c0c65,3895286,Jonas Hofmann,Bayer Leverkusen,1,5,24,0-23,0,0,"[93.5, 38.9]",17.138798736714172,26.5228203628498,1,22.569984102162604,0.06459952105793548,4,7,0.5714285714285714,False,3,6,0.5,False,0.10975685714359056,0.0912300091604938,0.0912300091604938,1,2,1,0.0,0.982547490913071,-0.982547490913071,0.06459952105793548,0.06347209763917935,0.982547490913071,0.0011274234187561294,False,Blocked,0.040825125
ddc83fa0-fb65-4d37-8d38-e59b9dfb7d21,3895286,Granit Xhaka,Bayer Leverkusen,1,10,35,0-23,0,0,"[100.4, 37.0]",22.57454557905371,19.828262657126565,1,17.12792792592284,0.10974292608195155,5,11,0.45454545454545453,False,4,10,0.4,False,0.1734580809248712,0.1734580809248712,0.1734580809248712,1,3,1,0.0,0.982547490913071,-0.982547490913071,0.10974292608195155,0.10782764945569792,0.982547490913071,0.0019152766262536258,False,Saved,0.12005351
c2f395d9-3c92-4154-a54d-66e551eb8171,3895286,Jonas Hofmann,Bayer Leverkusen,1,19,13,0-23,0,0,"[109.4, 58.6]",10.852853387862206,21.40840956259946,1,16.87086090145034,0.09667675537371541,4,10,0.4,False,4,10,0.4,False,0.20770434278033886,0.20770434278033886,0.20770434278033886,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.09667675537371541,0.09498951895908082,0.982547490913071,0.0016872364146345853,False,Blocked,0.009383234
b22a05bb-7bca-4d40-b51c-63dec8015de7,3895286,Granit Xhaka,Bayer Leverkusen,1,35,16,23-45+,-1,-1,"[95.9, 52.0]",15.21660368808268,26.922295593058177,1,22.392337783889758,0.0625588915768308,5,10,0.5,False,5,10,0.5,False,0.11797835481884061,0.11797835481884061,0.11797835481884061,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.0625588915768308,0.061467088602808986,0.982547490913071,0.0010918029740218105,False,Blocked,0.018815912
e00bdae8-f038-4591-abb4-cb5475b59639,3895286,Robert Andrich,Bayer Leverkusen,1,46,35,23-45+,-1,-1,"[117.1, 31.7]",20.729978301666822,8.79204185613331,1,5.51305244621726,0.25260748554605955,4,11,0.36363636363636365,False,4,11,0.36363636363636365,False,0.29715535684070443,0.29715535684070443,0.29715535684070443,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.25260748554605955,0.24819885459728278,0.982547490913071,0.004408630948776776,False,Off T,0.094437055
ffc38f11-baa3-4c0f-a295-9d1ba06218a8,3895286,Jonas Hofmann,Bayer Leverkusen,2,49,26,45-68,-1,-1,"[97.5, 52.8]",15.386450791611365,25.886096654381863,2,9.422416499751384,0.03639442457022207,8,11,0.7272727272727273,False,8,11,0.7272727272727273,False,0.17018474233787925,0.17018474233787925,0.17018474233787925,0,7,1,0.0,0.0,0.0,0.03639442457022207,0.0,0.0,0.03639442457022207,False,Blocked,0.026392784
9f87daa3-46c6-4c28-989d-3118a5696f2e,3895286,Piero Martín Hincapié Reyna,Bayer Leverkusen,2,51,36,45-68,-1,-1,"[106.2, 36.9]",30.95688900489641,14.143903280212289,0,inf,0.3225451145614542,3,9,0.3333333333333333,False,3,8,0.375,False,0.340124907527544,0.340124907527544,0.340124907527544,0,2,1,0.4464929202358373,0.9912909087118602,-0.5447979884760229,0.3225451145614542,0.328278658680716,0.9912909087118602,-0.005733544119261802,False,Saved,0.057205044
ead90328-cf19-4c93-862e-477bba4ecfeb,3895286,Florian Wirtz,Bayer Leverkusen,2,53,46,45-68,-1,-1,"[112.3, 52.8]",16.56236037954602,14.937536610833794,1,9.54700185119899,0.1593103807883568,4,7,0.5714285714285714,False,4,7,0.5714285714285714,False,0.5151798679807909,0.5151798679807909,0.5151798679807909,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.1593103807883568,0.15653004128710576,0.982547490913071,0.0027803395012510335,False,Saved,0.036589272
b28c5ef8-249c-4de7-9b27-46095fac61e0,3895286,Jonathan Tah,Bayer Leverkusen,2,54,38,45-68,-1,-1,"[111.4, 45.8]",36.90990865855321,10.373041983911946,0,inf,0.4361175949927992,2,10,0.2,False,2,10,0.2,False,0.43611765401364055,0.43611765401364055,0.43611765401364055,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.4361175949927992,0.42850630669399736,0.982547490913071,0.0076112882988018105,False,Off T,0.06923281
45875581-d54b-435c-a4c2-ed98908163de,3895286,Alejandro Grimaldo García,Bayer Leverkusen,2,57,39,45-68,-1,-1,"[94.0, 26.1]",13.700622566676664,29.482367611845557,2,8.512000506612734,0.027171629384580225,9,10,0.9,False,8,9,0.8888888888888888,False,0.3124301054955535,0.2707411986929061,0.2707411986929061,1,7,1,0.0,0.0,0.0,0.027171629384580225,0.0,0.0,0.027171629384580225,False,Saved,0.022225993
802a3444-d774-4df6-9d30-4252646f7c5a,3895286,Amine Adli,Bayer Leverkusen,2,63,3,45-68,-1,-1,"[104.6, 53.5]",16.98248763364335,20.479501947068933,2,2.288233164108953,0.04913579357296833,8,11,0.7272727272727273,False,8,11,0.7272727272727273,False,0.24898298607416963,0.24898298607416963,0.24898298607416963,0,7,1,0.0,0.982547490913071,-0.982547490913071,0.04913579357296833,0.04827825078539594,0.982547490913071,0.000857542787572392,False,Blocked,0.033214908
98e4b110-93f1-4384-9419-ae1179cd7e83,3895286,Alejandro Grimaldo García,Bayer Leverkusen,2,64,37,45-68,-1,-1,"[93.4, 28.8]",14.59917515251203,28.86173937932362,3,10.337299447997546,0.01580175963238303,9,10,0.9,False,9,10,0.9,False,0.14537107926414441,0.14537107926414441,0.14537107926414441,0,8,1,0.0,0.982547490913071,-0.982547490913071,0.01580175963238303,0.015525980584743559,0.982547490913071,0.0002757790476394708,False,Blocked,0.044617523
